,price,state,prev_state,latest_uptrend,latest_downtrend,latest_rally,latest_reaction,latest_second_rally,latest_second_reaction,redline_uptrend,redline_reaction,blackline_downtrend,blackline_rally,Date
274,432.1119079589844,downtrend,downtrend,450.1612548828125,432.1119079589844,444.8867492675781,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,442.4630432128906,441.2015380859375,444.8867492675781,2021-09-21
275,436.3270568847656,rally,downtrend,450.1612548828125,432.1119079589844,436.3270568847656,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,444.8867492675781,2021-09-22
276,441.6284484863281,rally,rally,450.1612548828125,432.1119079589844,441.6284484863281,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,444.8867492675781,2021-09-23
277,442.35589599609375,rally,rally,450.1612548828125,432.1119079589844,442.35589599609375,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,444.8867492675781,2021-09-24
278,441.0903625488281,rally,rally,450.1612548828125,432.1119079589844,442.35589599609375,439.8546752929688,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,444.8867492675781,2021-09-27
279,432.2015686035156,reaction,rally,450.1612548828125,432.1119079589844,442.35589599609375,432.2015686035156,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,442.35589599609375,2021-09-28
280,432.9290161132813,downtrend,reaction,450.1612548828125,432.9290161132813,442.35589599609375,432.2015686035156,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,442.35589599609375,2021-09-29
281,427.63763427734375,downtrend,downtrend,450.1612548828125,427.63763427734375,442.35589599609375,432.2015686035156,371.2809143066406,381.455322265625,450.1612548828125,439.8546752929688,432.1119079589844,442.35589599609375,2021-09-30
282,432.7197570800781,rally,downtrend,450.1612548828125,427.63763427734375,432.7197570800781,432.2015686035156,371.2809143066406,381.455322265625,450.1612548828125,432.2015686035156,427.63763427734375,442.35589599609375,2021-10-01
283,427.1393737792969,reaction,rally,450.1612548828125,427.63763427734375,432.7197570800781,427.1393737792969,371.2809143066406,381.455322265625,450.1612548828125,432.2015686035156,427.63763427734375,432.7197570800781,2021-10-04
284,431.583740234375,second_rally,reaction,450.1612548828125,427.63763427734375,432.7197570800781,427.1393737792969,431.583740234375,381.455322265625,450.1612548828125,432.2015686035156,427.63763427734375,432.7197570800781,2021-10-05
285,433.37744140625,rally,second_rally,450.1612548828125,427.63763427734375,433.37744140625,427.1393737792969,431.583740234375,381.455322265625,450.1612548828125,427.1393737792969,427.63763427734375,432.7197570800781,2021-10-06
286,437.124267578125,uptrend,rally,437.124267578125,427.63763427734375,433.37744140625,427.1393737792969,431.583740234375,381.455322265625,450.1612548828125,427.1393737792969,427.63763427734375,432.7197570800781,2021-10-07
287,436.3270568847656,uptrend,uptrend,437.124267578125,427.63763427734375,433.37744140625,427.1393737792969,431.583740234375,381.455322265625,450.1612548828125,427.1393737792969,427.63763427734375,432.7197570800781,2021-10-08
288,433.1681823730469,reaction,uptrend,437.124267578125,427.63763427734375,433.37744140625,433.1681823730469,431.583740234375,381.455322265625,437.124267578125,427.1393737792969,427.63763427734375,433.37744140625,2021-10-11
289,432.1019287109375,reaction,reaction,437.124267578125,427.63763427734375,433.37744140625,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,427.1393737792969,427.63763427734375,433.37744140625,2021-10-12
290,433.6564636230469,reaction,reaction,437.124267578125,427.63763427734375,433.37744140625,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,427.1393737792969,427.63763427734375,433.37744140625,2021-10-13
291,440.9508361816406,rally,reaction,437.124267578125,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-14
292,444.30902099609375,uptrend,rally,444.30902099609375,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-15
293,445.6244201660156,uptrend,uptrend,445.6244201660156,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-18
294,449.0623474121094,uptrend,uptrend,449.0623474121094,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-19
295,450.8261413574219,uptrend,uptrend,450.8261413574219,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-20
296,452.00201416015625,uptrend,uptrend,452.00201416015625,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-21
297,451.5336608886719,uptrend,uptrend,452.00201416015625,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-22
298,453.95513916015625,uptrend,uptrend,453.95513916015625,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-25
299,454.36370849609375,uptrend,uptrend,454.36370849609375,427.63763427734375,440.9508361816406,432.1019287109375,431.583740234375,381.455322265625,437.124267578125,432.1019287109375,427.63763427734375,433.37744140625,2021-10-26
300,452.3507995605469,reaction,uptrend,454.36370849609375,427.63763427734375,440.9508361816406,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,432.1019287109375,427.63763427734375,440.9508361816406,2021-10-27
301,456.7154541015625,rally,reaction,454.36370849609375,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-10-28
302,457.6421813964844,uptrend,rally,457.6421813964844,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-10-29
303,458.429443359375,uptrend,uptrend,458.429443359375,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-01
304,460.2828979492188,uptrend,uptrend,460.2828979492188,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-02
305,463.0930480957031,uptrend,uptrend,463.0930480957031,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-03
306,465.275390625,uptrend,uptrend,465.275390625,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-04
307,466.88970947265625,uptrend,uptrend,466.88970947265625,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-05
308,467.2882995605469,uptrend,uptrend,467.2882995605469,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-08
309,465.7437438964844,uptrend,uptrend,467.2882995605469,427.63763427734375,456.7154541015625,452.3507995605469,431.583740234375,381.455322265625,454.36370849609375,452.3507995605469,427.63763427734375,440.9508361816406,2021-11-09
310,461.9968872070313,reaction,uptrend,467.2882995605469,427.63763427734375,456.7154541015625,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,452.3507995605469,427.63763427734375,456.7154541015625,2021-11-10
311,462.1463623046875,reaction,reaction,467.2882995605469,427.63763427734375,456.7154541015625,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,452.3507995605469,427.63763427734375,456.7154541015625,2021-11-11
312,465.6340942382813,rally,reaction,467.2882995605469,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-12
313,465.7935485839844,uptrend,rally,465.7935485839844,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-15
314,467.6370849609375,uptrend,uptrend,467.6370849609375,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-16
315,466.5010986328125,uptrend,uptrend,467.6370849609375,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-17
316,468.0855102539063,uptrend,uptrend,468.0855102539063,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-18
317,467.24847412109375,uptrend,uptrend,468.0855102539063,427.63763427734375,465.6340942382813,461.9968872070313,431.583740234375,381.455322265625,467.2882995605469,461.9968872070313,427.63763427734375,456.7154541015625,2021-11-19
318,465.9330749511719,reaction,uptrend,468.0855102539063,427.63763427734375,465.6340942382813,465.9330749511719,431.583740234375,381.455322265625,468.0855102539063,461.9968872070313,427.63763427734375,465.6340942382813,2021-11-22
319,466.5509033203125,reaction,reaction,468.0855102539063,427.63763427734375,465.6340942382813,465.9330749511719,431.583740234375,381.455322265625,468.0855102539063,461.9968872070313,427.63763427734375,465.6340942382813,2021-11-23
320,467.7965087890625,reaction,reaction,468.0855102539063,427.63763427734375,465.6340942382813,465.9330749511719,431.583740234375,381.455322265625,468.0855102539063,461.9968872070313,427.63763427734375,465.6340942382813,2021-11-24
321,457.3631896972656,downtrend,reaction,468.0855102539063,457.3631896972656,465.6340942382813,465.9330749511719,431.583740234375,381.455322265625,468.0855102539063,461.9968872070313,427.63763427734375,465.6340942382813,2021-11-26
322,462.9734802246094,rally,downtrend,468.0855102539063,457.3631896972656,462.9734802246094,465.9330749511719,431.583740234375,381.455322265625,468.0855102539063,465.9330749511719,457.3631896972656,465.6340942382813,2021-11-29
323,453.9651184082031,reaction,rally,468.0855102539063,457.3631896972656,462.9734802246094,453.9651184082031,431.583740234375,381.455322265625,468.0855102539063,465.9330749511719,457.3631896972656,462.9734802246094,2021-11-30
324,448.9228210449219,downtrend,reaction,468.0855102539063,448.9228210449219,462.9734802246094,453.9651184082031,431.583740234375,381.455322265625,468.0855102539063,465.9330749511719,457.3631896972656,462.9734802246094,2021-12-01
325,455.7986755371094,rally,downtrend,468.0855102539063,448.9228210449219,455.7986755371094,453.9651184082031,431.583740234375,381.455322265625,468.0855102539063,453.9651184082031,448.9228210449219,462.9734802246094,2021-12-02
326,451.8326110839844,reaction,rally,468.0855102539063,448.9228210449219,455.7986755371094,451.8326110839844,431.583740234375,381.455322265625,468.0855102539063,453.9651184082031,448.9228210449219,455.7986755371094,2021-12-03
327,457.1838073730469,rally,reaction,468.0855102539063,448.9228210449219,457.1838073730469,451.8326110839844,431.583740234375,381.455322265625,468.0855102539063,451.8326110839844,448.9228210449219,455.7986755371094,2021-12-06
328,466.6405944824219,uptrend,rally,466.6405944824219,448.9228210449219,457.1838073730469,451.8326110839844,431.583740234375,381.455322265625,468.0855102539063,451.8326110839844,448.9228210449219,455.7986755371094,2021-12-07
329,467.876220703125,uptrend,uptrend,467.876220703125,448.9228210449219,457.1838073730469,451.8326110839844,431.583740234375,381.455322265625,468.0855102539063,451.8326110839844,448.9228210449219,455.7986755371094,2021-12-08
330,464.7173461914063,reaction,uptrend,467.876220703125,448.9228210449219,457.1838073730469,464.7173461914063,431.583740234375,381.455322265625,467.876220703125,451.8326110839844,448.9228210449219,457.1838073730469,2021-12-09
331,469.0919494628906,rally,reaction,467.876220703125,448.9228210449219,469.0919494628906,464.7173461914063,431.583740234375,381.455322265625,467.876220703125,464.7173461914063,448.9228210449219,457.1838073730469,2021-12-10
332,464.93658447265625,uptrend,rally,464.93658447265625,448.9228210449219,469.0919494628906,464.7173461914063,431.583740234375,381.455322265625,467.876220703125,464.7173461914063,448.9228210449219,457.1838073730469,2021-12-13
333,461.73779296875,reaction,uptrend,464.93658447265625,448.9228210449219,469.0919494628906,461.73779296875,431.583740234375,381.455322265625,464.93658447265625,464.7173461914063,448.9228210449219,469.0919494628906,2021-12-14
334,468.9524536132813,second_rally,reaction,464.93658447265625,448.9228210449219,469.0919494628906,461.73779296875,468.9524536132813,381.455322265625,464.93658447265625,464.7173461914063,448.9228210449219,469.0919494628906,2021-12-15
335,464.8169860839844,second_rally,second_rally,464.93658447265625,448.9228210449219,469.0919494628906,461.73779296875,464.8169860839844,381.455322265625,464.93658447265625,464.7173461914063,448.9228210449219,469.0919494628906,2021-12-16
336,459.8699951171875,reaction,second_rally,464.93658447265625,448.9228210449219,469.0919494628906,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,464.7173461914063,448.9228210449219,469.0919494628906,2021-12-17
337,454.9800109863281,downtrend,reaction,464.93658447265625,454.9800109863281,469.0919494628906,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,464.7173461914063,448.9228210449219,469.0919494628906,2021-12-20
338,463.05999755859375,rally,downtrend,464.93658447265625,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-21
339,467.6900024414063,uptrend,rally,467.6900024414063,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-22
340,470.6000061035156,uptrend,uptrend,470.6000061035156,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-23
341,477.260009765625,uptrend,uptrend,477.260009765625,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-27
342,476.8699951171875,uptrend,uptrend,477.260009765625,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-28
343,477.4800109863281,uptrend,uptrend,477.4800109863281,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-29
344,476.1600036621094,uptrend,uptrend,477.4800109863281,454.9800109863281,463.05999755859375,459.8699951171875,464.8169860839844,381.455322265625,464.93658447265625,459.8699951171875,454.9800109863281,469.0919494628906,2021-12-30
345,474.9599914550781,reaction,uptrend,477.4800109863281,454.9800109863281,463.05999755859375,474.9599914550781,464.8169860839844,381.455322265625,477.4800109863281,459.8699951171875,454.9800109863281,463.05999755859375,2021-12-31
346,477.7099914550781,rally,reaction,477.4800109863281,454.9800109863281,477.7099914550781,474.9599914550781,464.8169860839844,381.455322265625,477.4800109863281,474.9599914550781,454.9800109863281,463.05999755859375,2022-01-03
347,477.5499877929688,uptrend,rally,477.5499877929688,454.9800109863281,477.7099914550781,474.9599914550781,464.8169860839844,381.455322265625,477.4800109863281,474.9599914550781,454.9800109863281,463.05999755859375,2022-01-04
348,468.3800048828125,reaction,uptrend,477.5499877929688,454.9800109863281,477.7099914550781,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,474.9599914550781,454.9800109863281,477.7099914550781,2022-01-05
349,467.9400024414063,downtrend,reaction,477.5499877929688,467.9400024414063,477.7099914550781,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,474.9599914550781,454.9800109863281,477.7099914550781,2022-01-06
350,466.0899963378906,downtrend,downtrend,477.5499877929688,466.0899963378906,477.7099914550781,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,474.9599914550781,454.9800109863281,477.7099914550781,2022-01-07
351,465.510009765625,downtrend,downtrend,477.5499877929688,465.510009765625,477.7099914550781,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,474.9599914550781,454.9800109863281,477.7099914550781,2022-01-10
352,469.75,rally,downtrend,477.5499877929688,465.510009765625,469.75,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,477.7099914550781,2022-01-11
353,471.0199890136719,rally,rally,477.5499877929688,465.510009765625,471.0199890136719,468.3800048828125,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,477.7099914550781,2022-01-12
354,464.5299987792969,reaction,rally,477.5499877929688,465.510009765625,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-13
355,464.7200012207031,downtrend,reaction,477.5499877929688,464.7200012207031,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-14
356,456.489990234375,downtrend,downtrend,477.5499877929688,456.489990234375,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-18
357,451.75,downtrend,downtrend,477.5499877929688,451.75,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-19
358,446.75,downtrend,downtrend,477.5499877929688,446.75,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-20
359,437.9800109863281,downtrend,downtrend,477.5499877929688,437.9800109863281,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-21
360,439.8399963378906,downtrend,downtrend,477.5499877929688,437.9800109863281,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-24
361,434.4700012207031,downtrend,downtrend,477.5499877929688,434.4700012207031,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-25
362,433.3800048828125,downtrend,downtrend,477.5499877929688,433.3800048828125,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-26
363,431.239990234375,downtrend,downtrend,477.5499877929688,431.239990234375,471.0199890136719,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,468.3800048828125,465.510009765625,471.0199890136719,2022-01-27
364,441.9500122070313,rally,downtrend,477.5499877929688,431.239990234375,441.9500122070313,464.5299987792969,464.8169860839844,381.455322265625,477.5499877929688,464.5299987792969,431.239990234375,471.0199890136719,2022-01-28
